REF_DATE,GEO,GEO_CODE,DWELLING_TYPE,INTENDED_MARKET,HOUSING_STARTS,AVERAGE_PRICE_CAD,DATA_SOURCE,REPORTING_AGENCY,LAST_UPDATED,SURVEY_METHOD,GEOGRAPHY_TYPE,UOM,SCALAR_FACTOR,STATUS,DECIMALS,_record_id,_rule_id,_rule_name,_dimension,_cde,_severity,_failure_reason,_remediation,_flagged_at
2019-06,Prince Edward Island,PE,Single-Detached,Condominium,-264.0,386983.77,CMHC Housing Market Survey,Canada Mortgage and Housing Corporation,2019-06-15,Direct Survey,Province/Territory,Units,units,,0,2688,DQ-002,Housing Starts Non-Negative,Validity,HOUSING_STARTS,Critical,HOUSING_STARTS must be >= 0. Negative values are physically impossible.,Root cause: manual data entry error in source permit system. Remediation: take absolute value and flag record for steward review.,2026-04-08 23:46
2019-07,Ontario,ON,Single-Detached,Rental,-880.0,754554.68,CMHC Housing Market Survey,Canada Mortgage and Housing Corporation,2019-07-15,Modelled Estimate,Province/Territory,Units,units,,0,2702,DQ-002,Housing Starts Non-Negative,Validity,HOUSING_STARTS,Critical,HOUSING_STARTS must be >= 0. Negative values are physically impossible.,Root cause: manual data entry error in source permit system. Remediation: take absolute value and flag record for steward review.,2026-04-08 23:46
2019-07,Manitoba,MB,Apartment - Under 5 storeys,Homeowner,-145.0,266441.51,CMHC Housing Market Survey,Canada Mortgage and Housing Corporation,2019-07-15,Modelled Estimate,Province/Territory,Units,units,E,0,2773,DQ-002,Housing Starts Non-Negative,Validity,HOUSING_STARTS,Critical,HOUSING_STARTS must be >= 0. Negative values are physically impossible.,Root cause: manual data entry error in source permit system. Remediation: take absolute value and flag record for steward review.,2026-04-08 23:46
2019-07,Saskatchewan,SK,Row House,Homeowner,-106.0,387349.04,CMHC Housing Market Survey,Canada Mortgage and Housing Corporation,2019-07-15,Administrative Data,Province/Territory,Units,units,E,0,2782,DQ-002,Housing Starts Non-Negative,Validity,HOUSING_STARTS,Critical,HOUSING_STARTS must be >= 0. Negative values are physically impossible.,Root cause: manual data entry error in source permit system. Remediation: take absolute value and flag record for steward review.,2026-04-08 23:46
2019-08,Ontario,ON,Single-Detached,Condominium,-748.0,-645710.3780547498,CMHC Housing Market Survey,Canada Mortgage and Housing Corporation,2019-08-15,Direct Survey,Province/Territory,Units,units,,0,2853,DQ-002,Housing Starts Non-Negative,Validity,HOUSING_STARTS,Critical,HOUSING_STARTS must be >= 0. Negative values are physically impossible.,Root cause: manual data entry error in source permit system. Remediation: take absolute value and flag record for steward review.,2026-04-08 23:46
2019-08,Ontario,ON,Apartment - 5+ storeys,Rental,-734.0,836107.75,CMHC Housing Market Survey,Canada Mortgage and Housing Corporation,2019-08-15,Modelled Estimate,Province/Territory,Units,units,,0,2861,DQ-002,Housing Starts Non-Negative,Validity,HOUSING_STARTS,Critical,HOUSING_STARTS must be >= 0. Negative values are physically impossible.,Root cause: manual data entry error in source permit system. Remediation: take absolute value and flag record for steward review.,2026-04-08 23:46
2019-08,Quebec,QC,Apartment - Under 5 storeys,Homeowner,-334.0,434208.16,CMHC Housing Market Survey,Canada Mortgage and Housing Corporation,2019-08-15,Administrative Data,Province/Territory,Units,units,,0,2908,DQ-002,Housing Starts Non-Negative,Validity,HOUSING_STARTS,Critical,HOUSING_STARTS must be >= 0. Negative values are physically impossible.,Root cause: manual data entry error in source permit system. Remediation: take absolute value and flag record for steward review.,2026-04-08 23:46
2019-08,Manitoba,MB,Single-Detached,Homeowner,-205.0,363429.68,CMHC Housing Market Survey,Canada Mortgage and Housing Corporation,2019-08-15,Direct Survey,Province/Territory,Units,units,,0,2911,DQ-002,Housing Starts Non-Negative,Validity,HOUSING_STARTS,Critical,HOUSING_STARTS must be >= 0. Negative values are physically impossible.,Root cause: manual data entry error in source permit system. Remediation: take absolute value and flag record for steward review.,2026-04-08 23:46
2019-08,New Brunswick,NB,Semi-Detached,Condominium,-387.0,358064.98,CMHC Housing Market Survey,Canada Mortgage and Housing Corporation,2019-08-15,Administrative Data,Province/Territory,Units,units,E,0,2961,DQ-002,Housing Starts Non-Negative,Validity,HOUSING_STARTS,Critical,HOUSING_STARTS must be >= 0. Negative values are physically impossible.,Root cause: manual data entry error in source permit system. Remediation: take absolute value and flag record for steward review.,2026-04-08 23:46
2019-09,Ontario,ON,Semi-Detached,Condominium,-791.0,772326.83,CMHC Housing Market Survey,Canada Mortgage and Housing Corporation,2019-09-15,Administrative Data,Province/Territory,Units,units,,0,3006,DQ-002,Housing Starts Non-Negative,Validity,HOUSING_STARTS,Critical,HOUSING_STARTS must be >= 0. Negative values are physically impossible.,Root cause: manual data entry error in source permit system. Remediation: take absolute value and flag record for steward review.,2026-04-08 23:46
2019-10,Nova Scotia,NS,Apartment - 5+ storeys,Condominium,-265.0,281498.67,CMHC Housing Market Survey,Canada Mortgage and Housing Corporation,2019-10-15,Administrative Data,Province/Territory,Units,units,,0,3252,DQ-002,Housing Starts Non-Negative,Validity,HOUSING_STARTS,Critical,HOUSING_STARTS must be >= 0. Negative values are physically impossible.,Root cause: manual data entry error in source permit system. Remediation: take absolute value and flag record for steward review.,2026-04-08 23:46
2019-11,British Columbia,BC,Single-Detached,Rental,-540.0,811879.1,CMHC Housing Market Survey,Canada Mortgage and Housing Corporation,2019-11-15,Administrative Data,Province/Territory,Units,units,F,0,3317,DQ-002,Housing Starts Non-Negative,Validity,HOUSING_STARTS,Critical,HOUSING_STARTS must be >= 0. Negative values are physically impossible.,Root cause: manual data entry error in source permit system. Remediation: take absolute value and flag record for steward review.,2026-04-08 23:46
2019-11,Alberta,AB,Apartment - Under 5 storeys,Rental,-422.0,403730.39,CMHC Housing Market Survey,Canada Mortgage and Housing Corporation,2019-11-15,Modelled Estimate,Province/Territory,Units,units,E,0,3344,DQ-002,Housing Starts Non-Negative,Validity,HOUSING_STARTS,Critical,HOUSING_STARTS must be >= 0. Negative values are physically impossible.,Root cause: manual data entry error in source permit system. Remediation: take absolute value and flag record for steward review.,2026-04-08 23:46
2019-11,Newfoundland and Labrador,NL,Row House,Condominium,-222.0,335365.73,CMHC Housing Market Survey,Canada Mortgage and Housing Corporation,2019-11-15,Administrative Data,Province/Territory,Units,units,,0,3429,DQ-002,Housing Starts Non-Negative,Validity,HOUSING_STARTS,Critical,HOUSING_STARTS must be >= 0. Negative values are physically impossible.,Root cause: manual data entry error in source permit system. Remediation: take absolute value and flag record for steward review.,2026-04-08 23:46
2019-12,Alberta,AB,Row House,Homeowner,-786.0,508203.01,CMHC Housing Market Survey,Canada Mortgage and Housing Corporation,2019-12-15,Administrative Data,Province/Territory,Units,units,,0,3487,DQ-002,Housing Starts Non-Negative,Validity,HOUSING_STARTS,Critical,HOUSING_STARTS must be >= 0. Negative values are physically impossible.,Root cause: manual data entry error in source permit system. Remediation: take absolute value and flag record for steward review.,2026-04-08 23:46
2019-12,Quebec,QC,Apartment - 5+ storeys,Condominium,-830.0,436604.05,CMHC Housing Market Survey,Canada Mortgage and Housing Corporation,2019-12-15,Modelled Estimate,Province/Territory,Units,units,,0,3507,DQ-002,Housing Starts Non-Negative,Validity,HOUSING_STARTS,Critical,HOUSING_STARTS must be >= 0. Negative values are physically impossible.,Root cause: manual data entry error in source permit system. Remediation: take absolute value and flag record for steward review.,2026-04-08 23:46
2019-12,Manitoba,MB,Apartment - Under 5 storeys,Homeowner,-319.0,322244.54,CMHC Housing Market Survey,Canada Mortgage and Housing Corporation,2019-12-15,Modelled Estimate,Province/Territory,Units,units,,0,3523,DQ-002,Housing Starts Non-Negative,Validity,HOUSING_STARTS,Critical,HOUSING_STARTS must be >= 0. Negative values are physically impossible.,Root cause: manual data entry error in source permit system. Remediation: take absolute value and flag record for steward review.,2026-04-08 23:46
2019-12,Nova Scotia,NS,Single-Detached,Rental,-83.0,317405.57,CMHC Housing Market Survey,Canada Mortgage and Housing Corporation,2019-12-15,Modelled Estimate,Province/Territory,Units,units,,0,3542,DQ-002,Housing Starts Non-Negative,Validity,HOUSING_STARTS,Critical,HOUSING_STARTS must be >= 0. Negative values are physically impossible.,Root cause: manual data entry error in source permit system. Remediation: take absolute value and flag record for steward review.,2026-04-08 23:46
2019-12,New Brunswick,NB,Semi-Detached,Rental,-73.0,384361.92,CMHC Housing Market Survey,Canada Mortgage and Housing Corporation,2019-12-15,Direct Survey,Province/Territory,Units,units,,0,3560,DQ-002,Housing Starts Non-Negative,Validity,HOUSING_STARTS,Critical,HOUSING_STARTS must be >= 0. Negative values are physically impossible.,Root cause: manual data entry error in source permit system. Remediation: take absolute value and flag record for steward review.,2026-04-08 23:46
2019-12,New Brunswick,NB,Apartment - 5+ storeys,Condominium,-288.0,354965.69,CMHC Housing Market Survey,Canada Mortgage and Housing Corporation,2019-12-15,Modelled Estimate,Province/Territory,Units,units,,0,3567,DQ-002,Housing Starts Non-Negative,Validity,HOUSING_STARTS,Critical,HOUSING_STARTS must be >= 0. Negative values are physically impossible.,Root cause: manual data entry error in source permit system. Remediation: take absolute value and flag record for steward review.,2026-04-08 23:46
2019-12,Newfoundland and Labrador,NL,Semi-Detached,Rental,-404.0,313113.16,CMHC Housing Market Survey,Canada Mortgage and Housing Corporation,2019-12-15,Modelled Estimate,Province/Territory,Units,units,F,0,3575,DQ-002,Housing Starts Non-Negative,Validity,HOUSING_STARTS,Critical,HOUSING_STARTS must be >= 0. Negative values are physically impossible.,Root cause: manual data entry error in source permit system. Remediation: take absolute value and flag record for steward review.,2026-04-08 23:46
2019-12,Prince Edward Island,PE,Single-Detached,Rental,-174.0,380182.29,CMHC Housing Market Survey,Canada Mortgage and Housing Corporation,2019-12-15,Modelled Estimate,Province/Territory,Units,units,,0,3587,DQ-002,Housing Starts Non-Negative,Validity,HOUSING_STARTS,Critical,HOUSING_STARTS must be >= 0. Negative values are physically impossible.,Root cause: manual data entry error in source permit system. Remediation: take absolute value and flag record for steward review.,2026-04-08 23:46
2019-12,Prince Edward Island,PE,Single-Detached,Condominium,-406.0,367984.04,CMHC Housing Market Survey,Canada Mortgage and Housing Corporation,2019-12-15,Direct Survey,Province/Territory,Units,units,,0,3588,DQ-002,Housing Starts Non-Negative,Validity,HOUSING_STARTS,Critical,HOUSING_STARTS must be >= 0. Negative values are physically impossible.,Root cause: manual data entry error in source permit system. Remediation: take absolute value and flag record for steward review.,2026-04-08 23:46
2019-12,Prince Edward Island,PE,Apartment - Under 5 storeys,Rental,-267.0,344782.08,CMHC Housing Market Survey,Canada Mortgage and Housing Corporation,2019-12-15,Administrative Data,Province/Territory,Units,units,,0,3599,DQ-002,Housing Starts Non-Negative,Validity,HOUSING_STARTS,Critical,HOUSING_STARTS must be >= 0. Negative values are physically impossible.,Root cause: manual data entry error in source permit system. Remediation: take absolute value and flag record for steward review.,2026-04-08 23:46
2020-01,Alberta,AB,Apartment - Under 5 storeys,Homeowner,-687.0,397175.15,CMHC Housing Market Survey,Canada Mortgage and Housing Corporation,2020-01-15,Administrative Data,Province/Territory,Units,units,,0,3643,DQ-002,Housing Starts Non-Negative,Validity,HOUSING_STARTS,Critical,HOUSING_STARTS must be >= 0. Negative values are physically impossible.,Root cause: manual data entry error in source permit system. Remediation: take absolute value and flag record for steward review.,2026-04-08 23:46
2020-01,Nova Scotia,NS,Apartment - Under 5 storeys,Rental,-143.0,384973.21,CMHC Housing Market Survey,Canada Mortgage and Housing Corporation,2020-01-15,Direct Survey,Province/Territory,Units,units,F,0,3704,DQ-002,Housing Starts Non-Negative,Validity,HOUSING_STARTS,Critical,HOUSING_STARTS must be >= 0. Negative values are physically impossible.,Root cause: manual data entry error in source permit system. Remediation: take absolute value and flag record for steward review.,2026-04-08 23:46
2020-02,Alberta,AB,Apartment - 5+ storeys,Condominium,-495.0,518216.31,CMHC Housing Market Survey,Canada Mortgage and Housing Corporation,2020-02-15,Modelled Estimate,Province/Territory,Units,units,,0,3792,DQ-002,Housing Starts Non-Negative,Validity,HOUSING_STARTS,Critical,HOUSING_STARTS must be >= 0. Negative values are physically impossible.,Root cause: manual data entry error in source permit system. Remediation: take absolute value and flag record for steward review.,2026-04-08 23:46
2020-02,Manitoba,MB,Apartment - Under 5 storeys,Homeowner,-341.0,322371.53,CMHC Housing Market Survey,Canada Mortgage and Housing Corporation,2020-02-15,Modelled Estimate,Province/Territory,Units,units,,0,3823,DQ-002,Housing Starts Non-Negative,Validity,HOUSING_STARTS,Critical,HOUSING_STARTS must be >= 0. Negative values are physically impossible.,Root cause: manual data entry error in source permit system. Remediation: take absolute value and flag record for steward review.,2026-04-08 23:46
2020-02,Nova Scotia,NS,Single-Detached,Rental,-167.0,427113.83,CMHC Housing Market Survey,Canada Mortgage and Housing Corporation,2020-02-15,Administrative Data,Province/Territory,Units,units,F,0,3842,DQ-002,Housing Starts Non-Negative,Validity,HOUSING_STARTS,Critical,HOUSING_STARTS must be >= 0. Negative values are physically impossible.,Root cause: manual data entry error in source permit system. Remediation: take absolute value and flag record for steward review.,2026-04-08 23:46
